parcode,trial,fixItem,fixTime,encF,compE
5,932,1,232,1,0
5,932,2,1128,1,0
5,932,1,814,1,0
5,935,1,446,1,0
5,935,2,522,1,0
5,936,2,350,1,0
5,936,1,348,1,0
5,937,2,276,1,0
5,937,1,266,1,0
5,937,2,344,1,0
5,938,1,202,1,0
5,938,2,594,1,0
5,938,1,788,1,0
5,938,2,194,1,0
5,940,1,126,1,0
5,940,2,280,1,0
5,941,2,228,1,0
5,941,1,246,1,0
5,941,2,372,1,0
5,942,2,288,1,0
5,942,1,456,1,0
5,944,2,960,1,0
5,944,1,440,1,0
5,944,2,150,1,0
5,945,1,126,1,0
5,945,2,516,1,0
5,945,1,52,1,0
5,947,2,576,1,0
5,947,1,270,1,0
5,947,2,178,1,0
5,949,2,278,1,0
5,949,1,398,1,0
5,949,2,766,1,0
5,949,1,858,1,0
5,952,1,182,1,0
5,952,2,406,1,0
5,953,1,140,1,0
5,953,2,354,1,0
5,953,1,190,1,0
5,955,2,212,1,0
5,955,1,526,1,0
5,955,2,278,1,0
5,956,2,318,1,0
5,956,1,256,1,0
5,956,2,270,1,0
5,957,2,534,1,0
5,957,1,890,1,0
5,957,2,112,1,0
5,959,2,318,1,0
5,959,1,314,1,0
5,960,2,342,1,0
5,960,1,434,1,0
5,960,2,554,1,0
5,960,1,710,1,0
5,961,1,294,1,0
5,961,2,314,1,0
5,962,2,372,1,0
5,963,2,482,1,0
5,963,1,140,1,0
5,964,2,154,1,0
5,964,1,282,1,0
5,965,2,302,1,0
5,965,1,72,1,0
5,966,2,206,1,0
5,966,1,742,1,0
5,971,2,212,1,0
5,971,1,284,1,0
5,972,2,596,1,0
5,974,2,270,1,0
5,974,1,980,1,0
5,974,2,170,1,0
5,977,1,238,1,0
5,977,2,238,1,0
5,979,1,128,0,0
5,979,2,678,0,0
5,979,1,242,0,0
5,980,1,270,0,0
5,980,2,320,0,0
5,981,1,330,0,0
5,981,2,420,0,0
5,981,1,556,0,0
5,981,2,98,0,0
5,982,2,284,0,0
5,982,1,504,0,0
5,984,2,444,0,0
5,984,1,42,0,0
5,987,1,394,0,0
5,987,2,380,0,0
5,987,1,390,0,0
5,988,1,186,0,0
5,988,2,298,0,0
5,989,2,174,0,0
5,989,1,200,0,0
5,992,2,436,0,0
5,992,1,436,0,0
5,992,2,254,0,0
5,993,2,348,0,0
5,993,1,236,0,0
5,993,2,104,0,0
5,994,2,454,0,0
5,994,1,90,0,0
5,995,2,304,0,0
5,995,1,414,0,0
5,996,2,422,0,0
5,996,1,50,0,0
5,997,2,226,0,0
5,997,1,188,0,0
5,998,2,766,0,0
5,1000,1,328,1,0
5,1000,2,176,1,0
5,1001,2,624,1,0
5,1001,1,52,1,0
5,1003,2,334,1,0
5,1003,1,124,1,0
5,1005,2,240,1,0
5,1005,1,144,1,0
5,1006,2,296,1,0
5,1006,1,298,1,0
5,1006,2,162,1,0
5,1007,2,718,1,0
5,1008,2,338,1,0
5,1008,1,326,1,0
5,1009,2,142,1,0
5,1009,1,298,1,0
5,1010,1,262,1,0
5,1010,2,1258,1,0
5,1010,1,288,1,0
5,1011,2,340,1,0
5,1011,1,102,1,0
5,1012,2,186,1,0
5,1012,1,148,1,0
5,1014,2,208,1,0
5,1014,1,314,1,0
5,1016,2,642,1,0
5,1016,1,256,1,0
5,1016,2,116,1,0
5,1018,2,476,1,0
5,1019,2,192,1,0
5,1019,1,368,1,0
5,1019,2,328,1,0
5,1019,1,106,1,0
5,1020,1,174,1,0
5,1020,2,496,1,0
5,1021,2,210,1,0
5,1021,1,312,1,0
5,1023,2,256,1,0
5,1023,1,196,1,0
5,1023,2,82,1,0
5,1024,2,416,1,0
5,1025,2,186,1,0
5,1025,1,370,1,0
5,1026,2,196,1,0
5,1026,1,292,1,0
5,1026,2,362,1,0
5,1028,2,292,1,0
5,1028,1,388,1,0
5,1028,2,76,1,0
5,1029,2,184,1,0
5,1029,1,220,1,0
5,1030,2,290,1,0
5,1030,1,228,1,0
5,1030,2,192,1,0
5,1030,1,78,1,0
5,1031,2,198,1,0
5,1031,1,344,1,0
5,1032,2,164,1,0
5,1032,1,214,1,0
5,1032,2,314,1,0
5,1033,2,236,1,0
5,1033,1,556,1,0
5,1034,2,256,1,0
5,1034,1,376,1,0
5,1034,2,178,1,0
5,1035,2,218,1,0
5,1035,1,498,1,0
5,1036,2,250,1,0
5,1036,1,174,1,0
5,1037,2,250,1,0
5,1037,1,522,1,0
5,1037,2,284,1,0
5,1038,2,414,0,0
5,1038,1,356,0,0
5,1038,2,78,0,0
5,1041,2,182,0,0
5,1041,1,196,0,0
5,1041,2,436,0,0
5,1041,1,700,0,0
5,1041,2,818,0,0
5,1044,2,182,0,0
5,1044,1,270,0,0
5,1045,2,252,0,0
5,1045,1,888,0,0
5,1047,2,388,0,0
5,1047,1,400,0,0
5,1047,2,326,0,0
5,1049,2,156,0,0
5,1049,1,244,0,0
5,1050,2,498,0,0
5,1054,1,466,0,0
5,1055,2,218,0,0
5,1055,1,316,0,0
5,1055,2,886,0,0
5,1057,2,488,0,0
5,1058,1,286,0,0
5,1058,2,682,0,0
5,1059,2,234,0,0
5,1059,1,268,0,0
5,1060,2,226,0,0
5,1060,1,456,0,0
5,1060,2,162,0,0
5,1062,1,170,1,0
5,1062,2,538,1,0
5,1063,2,300,1,0
5,1063,1,348,1,0
5,1063,2,336,1,0
5,1065,2,812,1,0
5,1065,1,690,1,0
5,1065,2,798,1,0
5,1066,2,292,1,0
5,1066,1,256,1,0
5,1066,2,670,1,0
5,1066,1,120,1,0
5,1068,2,276,1,0
5,1068,1,506,1,0
5,1068,2,100,1,0
5,1070,2,428,1,0
5,1070,1,328,1,0
5,1070,2,56,1,0
5,1074,2,268,1,0
5,1074,1,372,1,0
5,1074,2,280,1,0
5,1075,2,262,1,0
5,1075,1,654,1,0
5,1076,2,360,1,0
5,1076,1,332,1,0
5,1077,1,144,1,0
5,1077,2,514,1,0
5,1077,1,110,1,0
5,1078,2,234,1,0
5,1078,1,256,1,0
5,1079,2,218,1,0
5,1079,1,186,1,0
5,1080,2,282,1,0
5,1080,1,162,1,0
5,1081,2,394,1,0
5,1082,2,306,1,0
5,1083,2,278,1,0
5,1083,1,276,1,0
5,1084,2,384,1,0
5,1085,2,250,1,0
5,1085,1,284,1,0
6,0,1,198,1,0
6,0,2,708,1,0
6,0,1,436,1,0
6,0,2,174,1,0
6,1,2,160,1,0
6,1,1,586,1,0
6,1,2,126,1,0
6,2,2,338,1,0
6,2,1,888,1,0
6,2,2,112,1,0
6,5,2,232,1,0
6,5,1,540,1,0
6,5,2,578,1,0
6,5,1,76,1,0
6,6,2,246,1,0
6,6,1,692,1,0
6,9,2,232,1,0
6,9,1,596,1,0
6,9,2,636,1,0
6,9,1,764,1,0
6,9,2,1078,1,0
6,12,2,378,1,0
6,12,1,476,1,0
6,12,2,1284,1,0
6,12,1,502,1,0
6,12,2,892,1,0
6,12,1,146,1,0
6,14,2,204,1,0
6,14,1,658,1,0
6,14,2,682,1,0
6,14,1,284,1,0
6,15,2,246,1,0
6,15,1,546,1,0
6,15,2,382,1,0
6,15,1,74,1,0
6,18,2,302,1,0
6,18,1,728,1,0
6,18,2,1570,1,0
6,18,1,3480,1,0
6,18,2,268,1,0
6,18,1,982,1,0
6,18,2,490,1,0
6,18,1,268,1,0
6,18,2,988,1,0
6,18,1,686,1,0
6,18,2,634,1,0
6,20,2,370,1,0
6,20,1,416,1,0
6,20,2,224,1,0
6,21,1,290,1,0
6,21,2,636,1,0
6,21,1,544,1,0
6,21,2,812,1,0
6,22,2,252,1,0
6,22,1,750,1,0
6,22,2,930,1,0
6,22,1,636,1,0
6,22,2,486,1,0
6,24,1,310,1,0
6,24,2,580,1,0
6,24,1,664,1,0
6,25,1,302,1,0
6,25,2,632,1,0
6,25,1,1034,1,0
6,25,2,30,1,0
6,27,1,320,0,0
6,27,2,370,0,0
6,27,1,612,0,0
6,27,2,1998,0,0
6,27,1,194,0,0
6,29,1,324,0,0
6,29,2,1698,0,0
6,29,1,1162,0,0
6,29,2,690,0,0
6,30,2,256,0,0
6,30,1,804,0,0
6,32,1,310,0,0
6,32,2,566,0,0
6,32,1,1198,0,0
6,32,2,1112,0,0
6,33,2,262,0,0
6,33,1,636,0,0
6,34,2,208,0,0
6,34,1,978,0,0
6,35,1,2010,0,0
6,35,2,620,0,0
6,37,2,190,0,0
6,37,1,1136,0,0
6,37,2,790,0,0
6,37,1,120,0,0
6,38,2,334,0,0
6,38,1,1512,0,0
6,38,2,1672,0,0
6,38,1,200,0,0
6,40,2,586,0,0
6,40,1,606,0,0
6,40,2,338,0,0
6,41,2,254,0,0
6,41,1,500,0,0
6,41,2,600,0,0
6,41,1,122,0,0
6,43,1,280,0,0
6,43,2,1286,0,0
6,43,1,2118,0,0
6,43,2,576,0,0
6,44,1,386,0,0
6,44,2,706,0,0
6,44,1,698,0,0
6,45,2,268,0,0
6,45,1,698,0,0
6,46,1,462,0,0
6,46,2,1288,0,0
6,46,1,1102,0,0
6,47,2,282,0,0
6,47,1,766,0,0
6,49,1,276,0,0
6,49,2,694,0,0
6,49,1,984,0,0
6,49,2,1340,0,0
6,49,1,618,0,0
6,49,2,256,0,0
6,54,1,238,0,0
6,54,2,1166,0,0
6,54,1,1092,0,0
6,54,2,1506,0,0
6,54,1,572,0,0
6,55,2,188,1,0
6,55,1,512,1,0
6,55,2,618,1,0
6,57,2,370,1,0
6,57,1,632,1,0
6,57,2,738,1,0
6,57,1,146,1,0
6,59,2,464,1,0
6,59,1,516,1,0
6,59,2,650,1,0
6,59,1,912,1,0
6,59,2,760,1,0
6,59,1,1280,1,0
6,60,2,360,1,0
6,60,1,528,1,0
6,60,2,736,1,0
6,60,1,1020,1,0
6,60,2,772,1,0
6,61,2,656,1,0
6,61,1,432,1,0
6,61,2,38,1,0
6,62,2,312,1,0
6,62,1,394,1,0
6,62,2,780,1,0
6,64,2,446,1,0
6,64,1,450,1,0
6,64,2,510,1,0
6,64,1,608,1,0
6,64,2,2128,1,0
6,64,1,624,1,0
6,72,2,286,1,0
6,72,1,632,1,0
6,73,2,474,1,0
6,73,1,638,1,0
6,73,2,604,1,0
6,74,1,364,1,0
6,74,2,588,1,0
6,75,2,402,1,0
6,75,1,540,1,0
6,75,2,842,1,0
6,75,1,684,1,0
6,76,2,340,1,0
6,76,1,478,1,0
6,76,2,886,1,0
6,76,1,822,1,0
6,76,2,504,1,0
6,78,2,424,1,0
6,78,1,870,1,0
6,78,2,194,1,0
6,79,1,366,1,0
6,79,2,644,1,0
6,79,1,406,1,0
6,80,2,364,1,0
6,80,1,532,1,0
6,80,2,840,1,0
6,80,1,828,1,0
6,80,2,356,1,0
6,81,2,314,1,0
6,81,1,1026,1,0
6,81,2,1030,1,0
6,81,1,1792,1,0
6,81,2,178,1,0
6,81,1,692,1,0
6,81,2,802,1,0
6,82,2,560,1,0
6,82,1,524,1,0
6,84,2,220,0,0
6,84,1,728,0,0
6,84,2,690,0,0
6,85,2,254,0,0
6,85,1,474,0,0
6,85,2,1286,0,0
6,85,1,142,0,0
6,88,2,414,0,0
6,88,1,462,0,0
6,88,2,704,0,0
6,88,1,1394,0,0
6,88,2,1948,0,0
6,90,1,340,0,0
6,90,2,920,0,0
6,91,2,282,0,0
6,91,1,474,0,0
6,91,2,224,0,0
6,92,2,254,0,0
6,92,1,1220,0,0
6,92,2,750,0,0
6,92,1,706,0,0
6,93,2,404,0,0
6,93,1,1558,0,0
6,93,2,500,0,0
6,93,1,160,0,0
6,96,2,486,0,0
6,96,1,440,0,0
6,96,2,414,0,0
6,98,1,300,0,0
6,98,2,1102,0,0
6,98,1,1900,0,0
6,98,2,50,0,0
6,99,1,278,0,0
6,99,2,538,0,0
6,99,1,706,0,0
6,101,1,482,0,0
6,101,2,2118,0,0
6,101,1,1040,0,0
6,104,1,292,0,0
6,104,2,1106,0,0
6,105,1,206,0,0
6,105,2,982,0,0
6,107,2,302,0,0
6,107,1,574,0,0
6,107,2,904,0,0
6,107,1,1308,0,0
6,107,2,168,0,0
6,109,2,314,0,0
6,109,1,484,0,0
6,109,2,88,0,0
6,110,2,252,0,0
6,110,1,2334,0,0
6,110,2,380,0,0
6,110,1,1468,0,0
6,112,2,388,1,0
6,112,1,826,1,0
6,112,2,1148,1,0
6,112,1,944,1,0
6,112,2,712,1,0
6,112,1,754,1,0
6,112,2,78,1,0
6,114,1,272,1,0
6,114,2,768,1,0
6,114,1,1060,1,0
6,114,2,1256,1,0
6,115,2,542,1,0
6,115,1,144,1,0
6,116,2,452,1,0
6,116,1,888,1,0
6,116,2,2104,1,0
6,116,1,710,1,0
6,118,2,500,1,0
6,118,1,500,1,0
6,118,2,816,1,0
6,118,1,1032,1,0
6,118,2,122,1,0
6,121,2,326,1,0
6,121,1,1278,1,0
6,121,2,124,1,0
6,122,2,670,1,0
6,122,1,1504,1,0
6,122,2,1216,1,0
6,122,1,1236,1,0
6,124,2,320,1,0
6,124,1,640,1,0
6,126,2,336,1,0
6,126,1,534,1,0
6,129,2,812,1,0
6,129,1,472,1,0
6,131,2,504,1,0
6,131,1,860,1,0
6,131,2,782,1,0
6,132,2,510,1,0
6,132,1,690,1,0
6,132,2,308,1,0
6,133,2,480,1,0
6,133,1,734,1,0
6,133,2,942,1,0
6,133,1,990,1,0
6,133,2,1056,1,0
6,137,2,318,0,0
6,137,1,810,0,0
6,137,2,1786,0,0
6,137,1,1586,0,0
6,137,2,792,0,0
6,137,1,564,0,0
6,138,2,520,0,0
6,138,1,686,0,0
6,140,2,592,0,0
6,140,1,1286,0,0
6,141,2,596,0,0
6,141,1,954,0,0
6,141,2,894,0,0
6,142,2,840,0,0
6,142,1,702,0,0
6,142,2,1132,0,0
6,144,2,1584,0,0
6,144,1,728,0,0
6,145,2,402,0,0
6,145,1,780,0,0
6,145,2,1314,0,0
6,145,1,624,0,0
6,145,2,570,0,0
6,145,1,1066,0,0
6,146,2,452,0,0
6,146,1,650,0,0
6,146,2,972,0,0
6,148,2,360,0,0
6,148,1,1070,0,0
6,148,2,1118,0,0
6,149,2,1000,0,0
6,149,1,484,0,0
6,152,2,746,0,0
6,152,1,1424,0,0
6,152,2,2640,0,0
6,153,2,488,0,0
6,153,1,904,0,0
6,153,2,1536,0,0
6,153,1,1020,0,0
6,153,2,528,0,0
6,154,2,1088,0,0
6,154,1,1130,0,0
6,154,2,842,0,0
6,155,2,572,0,0
6,155,1,686,0,0
6,155,2,720,0,0
6,159,2,736,0,0
6,159,1,838,0,0
6,159,2,1714,0,0
6,160,2,416,0,0
6,160,1,678,0,0
6,160,2,748,0,0
6,162,2,564,0,0
6,162,1,710,0,0
6,162,2,722,0,0
6,164,1,476,0,0
6,164,2,884,0,0
6,164,1,1130,0,0
6,164,2,1454,0,0
6,164,1,614,0,0
6,164,2,574,0,0
6,164,1,62,0,0
6,165,2,534,0,0
6,165,1,1786,0,0
6,165,2,2304,0,0
6,165,1,1242,0,0
6,167,2,512,0,0
6,167,1,914,0,0
6,167,2,800,0,0
6,170,2,396,0,0
6,170,1,1094,0,0
6,170,2,898,0,0
6,170,1,940,0,0
6,170,2,1544,0,0
6,170,1,634,0,0
6,172,2,412,0,0
6,172,1,1080,0,0
6,173,2,802,0,0
6,173,1,558,0,0
6,175,2,992,0,0
6,175,1,756,0,0
6,175,2,322,0,0
6,176,2,872,0,0
6,176,1,676,0,0
6,178,2,514,0,0
6,178,1,544,0,0
6,179,2,284,0,0
6,179,1,834,0,0
6,179,2,1248,0,0
6,179,1,584,0,0
6,182,2,466,0,0
6,182,1,1402,0,0
6,183,2,576,0,0
6,183,1,1138,0,0
6,184,2,658,0,0
6,184,1,1120,0,0
6,184,2,528,0,0
6,185,2,878,0,0
6,185,1,1318,0,0
6,185,2,720,0,0
6,186,2,610,0,0
6,186,1,1222,0,0
6,187,2,498,0,0
6,187,1,560,0,0
6,190,2,426,0,0
6,190,1,850,0,0
6,191,2,682,0,0
6,191,1,734,0,0
6,193,2,292,0,0
6,193,1,780,0,0
6,193,2,1968,0,0
6,193,1,756,0,0
6,195,2,436,0,0
6,195,1,470,0,0
6,195,2,788,0,0
6,198,2,370,0,0
6,198,1,1338,0,0
6,198,2,432,0,0
6,200,2,614,0,0
6,200,1,776,0,0
6,200,2,684,0,0
6,201,2,658,0,0
6,201,1,1006,0,0
6,201,2,2122,0,0
6,202,2,550,0,0
6,202,1,872,0,0
6,202,2,932,0,0
6,202,1,754,0,0
6,204,2,1014,0,0
6,204,1,746,0,0
6,204,2,200,0,0
6,205,2,776,0,0
6,205,1,988,0,0
6,205,2,108,0,0
6,206,2,448,0,0
6,206,1,1340,0,0
6,206,2,524,0,0
6,208,2,502,0,0
6,208,1,1008,0,0
6,208,2,1136,0,0
6,210,2,728,0,0
6,210,1,722,0,0
6,211,2,636,0,0
6,211,1,1182,0,0
6,213,2,634,0,0
6,213,1,460,0,0
6,214,2,530,0,0
6,214,1,270,0,0
6,215,2,442,0,0
6,215,1,716,0,0
6,217,2,694,0,0
6,217,1,976,0,0
6,219,2,498,0,0
6,219,1,710,0,0
6,220,2,488,1,0
6,220,1,1168,1,0
6,220,2,1176,1,0
6,222,2,308,1,0
6,222,1,788,1,0
6,222,2,840,1,0
6,226,2,1014,1,0
6,226,1,390,1,0
6,229,2,250,1,0
6,229,1,374,1,0
6,230,2,288,1,0
6,230,1,346,1,0
6,231,2,252,1,0
6,231,1,1018,1,0
6,232,2,960,1,0
6,232,1,518,1,0
6,232,2,520,1,0
6,233,2,240,1,0
6,233,1,902,1,0
6,233,2,610,1,0
6,234,2,434,1,0
6,234,1,980,1,0
6,234,2,416,1,0
6,235,2,222,1,0
6,235,1,832,1,0
6,235,2,1976,1,0
6,235,1,698,1,0
6,236,2,216,1,0
6,236,1,654,1,0
6,236,2,786,1,0
6,238,2,246,1,0
6,238,1,430,1,0
6,239,2,240,1,0
6,239,1,532,1,0
6,239,2,1048,1,0
6,240,2,726,1,0
6,240,1,808,1,0
6,240,2,770,1,0
6,242,2,538,1,0
6,242,1,648,1,0
6,242,2,984,1,0
6,242,1,1300,1,0
6,242,2,596,1,0
6,246,2,892,1,0
6,246,1,480,1,0
6,247,2,392,1,0
6,247,1,784,1,0
6,248,2,288,1,0
6,248,1,562,1,0
6,248,2,926,1,0
6,248,1,948,1,0
6,251,2,426,1,0
6,251,1,530,1,0
6,252,2,492,1,0
6,252,1,574,1,0
6,254,2,344,1,0
6,254,1,726,1,0
6,254,2,1074,1,0
6,254,1,492,1,0
6,255,2,482,1,0
6,255,1,842,1,0
6,256,2,250,1,0
6,256,1,526,1,0
6,256,2,786,1,0
6,256,1,1098,1,0
6,258,2,224,1,0
6,258,1,510,1,0
6,258,2,1334,1,0
6,259,2,670,1,0
6,259,1,172,1,0
6,260,2,390,1,0
6,260,1,810,1,0
6,260,2,2510,1,0
6,260,1,848,1,0
6,260,2,64,1,0
6,262,2,640,1,0
6,263,2,198,1,0
6,263,1,734,1,0
6,263,2,1138,1,0
6,264,2,490,1,0
6,264,1,818,1,0
6,265,2,808,1,0
6,265,1,716,1,0
6,267,2,442,1,0
6,267,1,730,1,0
6,267,2,786,1,0
6,269,2,954,1,0
6,269,1,652,1,0
6,270,2,464,1,0
6,270,1,904,1,0
6,270,2,268,1,0
6,272,2,468,1,0
6,272,1,1446,1,0
6,272,2,964,1,0
6,273,2,572,1,0
6,273,1,1018,1,0
6,273,2,898,1,0
6,274,2,770,1,0
6,274,1,462,1,0
6,275,2,520,1,0
6,275,1,872,1,0
6,275,2,140,1,0
6,276,2,448,0,0
6,276,1,660,0,0
6,276,2,448,0,0
6,277,2,360,0,0
6,277,1,836,0,0
6,277,2,396,0,0
6,280,2,818,0,0
6,280,1,378,0,0
6,281,2,534,0,0
6,281,1,830,0,0
6,281,2,1140,0,0
6,283,2,266,0,0
6,283,1,920,0,0
6,283,2,3606,0,0
6,283,1,1634,0,0
6,283,2,732,0,0
6,284,1,966,0,0
6,284,2,752,0,0
6,285,1,680,0,0
6,285,2,2392,0,0
6,285,1,1604,0,0
6,286,2,270,0,0
6,286,1,1008,0,0
6,286,2,980,0,0
6,287,1,332,0,0
6,287,2,730,0,0
6,288,2,466,0,0
6,288,1,704,0,0
6,288,2,714,0,0
6,288,1,636,0,0
6,292,2,510,0,0
6,292,1,844,0,0
6,292,2,1000,0,0
6,293,2,652,0,0
6,293,1,986,0,0
6,293,2,940,0,0
6,295,1,338,0,0
6,295,2,1038,0,0
6,295,1,426,0,0
6,297,2,1026,0,0
6,297,1,716,0,0
6,298,2,978,0,0
6,298,1,678,0,0
6,298,2,542,0,0
6,300,2,814,0,0
6,300,1,1086,0,0
6,300,2,1504,0,0
6,300,1,980,0,0
6,301,2,494,0,0
6,301,1,1152,0,0
6,301,2,1024,0,0
6,302,2,668,0,0
6,302,1,900,0,0
6,302,2,2048,0,0
6,305,2,332,1,0
6,305,1,486,1,0
6,307,2,340,1,0
6,307,1,892,1,0
6,307,2,1084,1,0
6,308,2,440,1,0
6,308,1,940,1,0
6,308,2,1000,1,0
6,308,1,904,1,0
6,309,2,374,1,0
6,309,1,1100,1,0
6,309,2,828,1,0
6,310,2,956,1,0
6,310,1,1844,1,0
6,310,2,192,1,0
6,311,2,820,1,0
6,311,1,484,1,0
6,313,2,272,1,0
6,313,1,704,1,0
6,313,2,680,1,0
6,316,1,598,1,0
6,316,2,646,1,0
6,317,1,382,1,0
6,317,2,862,1,0
6,317,1,938,1,0
6,317,2,794,1,0
6,318,2,356,1,0
6,318,1,1202,1,0
6,318,2,456,1,0
6,319,2,426,1,0
6,319,1,834,1,0
6,319,2,74,1,0
6,320,2,486,1,0
6,320,1,1684,1,0
6,320,2,1024,1,0
6,322,2,710,1,0
6,322,1,1294,1,0
6,322,2,876,1,0
6,322,1,60,1,0
6,323,2,596,1,0
6,323,1,754,1,0
6,323,2,874,1,0
6,323,1,406,1,0
6,324,2,556,1,0
6,324,1,508,1,0
6,325,2,570,1,0
6,325,1,742,1,0
6,326,2,802,1,0
6,326,1,586,1,0
6,326,2,748,1,0
6,327,2,296,1,0
6,327,1,496,1,0
6,329,2,364,1,0
6,329,1,1592,1,0
6,329,2,418,1,0
6,330,1,380,0,0
6,330,2,692,0,0
6,330,1,594,0,0
6,330,2,620,0,0
6,332,1,192,0,0
6,332,2,420,0,0
6,332,1,752,0,0
6,332,2,652,0,0
6,332,1,516,0,0
6,332,2,372,0,0
6,333,2,490,0,0
6,333,1,424,0,0
6,334,2,690,0,0
6,334,1,1012,0,0
6,335,2,376,0,0
6,335,1,438,0,0
6,335,2,658,0,0
6,336,2,490,0,0
6,336,1,850,0,0
6,336,2,930,0,0
6,338,2,282,0,0
6,338,1,784,0,0
6,339,2,758,0,0
6,339,1,504,0,0
6,340,2,560,0,0
6,340,1,476,0,0
6,342,2,278,0,0
6,342,1,570,0,0
6,343,2,262,0,0
6,343,1,616,0,0
6,344,2,398,0,0
6,344,1,366,0,0
6,344,2,608,0,0
6,349,2,262,0,0
6,349,1,544,0,0
6,351,2,270,0,0
6,351,1,358,0,0
6,351,2,652,0,0
6,351,1,1584,0,0
6,351,2,714,0,0
6,352,2,938,0,0
6,352,1,434,0,0
6,353,2,226,0,0
6,353,1,1396,0,0
6,353,2,1522,0,0
6,353,1,608,0,0
6,354,2,284,0,0
6,354,1,668,0,0
6,355,2,1044,0,0
6,355,1,768,0,0
6,357,2,222,0,0
6,357,1,574,0,0
6,358,2,270,0,0
6,358,1,514,0,0
6,360,2,344,0,0
6,360,1,508,0,0
6,360,2,602,0,0
6,361,2,238,0,0
6,361,1,334,0,0
6,361,2,690,0,0
6,362,2,226,0,0
6,362,1,632,0,0
6,362,2,478,0,0
6,363,1,558,0,0
6,363,2,738,0,0
6,364,2,902,0,0
6,364,1,488,0,0
6,364,2,580,0,0
6,367,2,1088,0,0
6,367,1,46,0,0
6,368,2,248,0,0
6,368,1,526,0,0
6,370,2,328,0,0
6,370,1,600,0,0
6,371,2,414,0,0
6,371,1,710,0,0
6,371,2,254,0,0
6,371,1,482,0,0
6,372,2,182,0,0
6,372,1,622,0,0
6,372,2,668,0,0
6,372,1,992,0,0
6,374,2,342,0,0
6,374,1,486,0,0
6,374,2,1016,0,0
6,374,1,422,0,0
6,376,2,444,0,0
6,376,1,696,0,0
6,376,2,774,0,0
6,377,2,526,0,0
6,377,1,484,0,0
6,378,2,298,0,0
6,378,1,564,0,0
6,379,2,222,0,0
6,379,1,530,0,0
6,379,2,1202,0,0
6,379,1,542,0,0
6,380,2,478,0,0
6,380,1,540,0,0
6,381,2,260,0,0
6,381,1,716,0,0
6,381,2,1236,0,0
6,381,1,238,0,0
6,382,2,296,0,0
6,382,1,966,0,0
6,382,2,500,0,0
6,384,2,508,0,0
6,384,1,670,0,0
6,384,2,658,0,0
6,385,2,212,0,0
6,385,1,580,0,0
6,385,2,296,0,0
6,386,2,330,0,0
6,386,1,292,0,0
6,386,2,748,0,0
6,387,2,678,0,0
6,387,1,502,0,0
6,388,1,480,0,0
6,388,2,612,0,0
6,388,1,278,0,0
6,391,2,590,0,0
6,391,1,664,0,0
6,393,2,300,0,0
6,393,1,744,0,0
6,393,2,58,0,0
6,395,2,366,0,0
6,395,1,812,0,0
6,395,2,446,0,0
6,398,2,244,0,0
6,398,1,678,0,0
6,398,2,728,0,0
6,399,2,612,0,0
6,399,1,112,0,0
6,400,2,258,0,0
6,400,1,648,0,0
6,403,2,484,0,0
6,403,1,712,0,0
6,404,2,410,0,0
6,404,1,508,0,0
6,406,2,572,0,0
6,406,1,654,0,0
6,407,1,438,0,0
6,407,2,1414,0,0
6,407,1,798,0,0
6,408,1,398,0,0
6,408,2,460,0,0
6,409,2,310,0,0
6,409,1,596,0,0
6,409,2,940,0,0
6,409,1,102,0,0
6,410,2,560,0,0
6,410,1,652,0,0
6,410,2,642,0,0
6,413,1,420,0,0
6,413,2,920,0,0
6,416,2,382,0,0
6,416,1,614,0,0
6,416,2,100,0,0
6,417,2,434,0,0
6,417,1,1200,0,0
6,417,2,938,0,0
6,417,1,1280,0,0
6,420,2,574,0,0
6,420,1,698,0,0
6,420,2,562,0,0
6,421,2,420,0,0
6,421,1,2416,0,0
6,421,2,808,0,0
6,425,2,558,0,0
6,425,1,798,0,0
6,425,2,1620,0,0
6,425,1,224,0,0
6,427,2,436,0,0
6,427,1,764,0,0
6,427,2,988,0,0
6,427,1,576,0,0
6,427,2,400,0,0
6,428,2,308,0,0
6,428,1,646,0,0
6,429,2,318,0,0
6,429,1,1844,0,0
6,431,2,284,0,0
6,431,1,662,0,0
6,431,2,438,0,0
6,432,2,404,1,0
6,432,1,708,1,0
6,435,2,370,1,0
6,435,1,372,1,0
6,435,2,608,1,0
6,436,2,460,1,0
6,436,1,506,1,0
6,438,1,340,1,0
6,438,2,788,1,0
6,438,1,1688,1,0
6,439,2,736,1,0
6,439,1,240,1,0
6,440,2,218,1,0
6,440,1,558,1,0
6,440,2,784,1,0
6,441,2,530,1,0
6,441,1,1406,1,0
6,441,2,1002,1,0
6,441,1,80,1,0
6,445,2,400,1,0
6,445,1,582,1,0
6,445,2,658,1,0
6,447,2,928,1,0
6,447,1,108,1,0
6,448,2,400,1,0
6,448,1,426,1,0
6,449,2,380,1,0
6,449,1,580,1,0
6,450,2,262,1,0
6,450,1,582,1,0
6,452,2,1628,1,0
6,453,2,320,1,0
6,453,1,672,1,0
6,453,2,1044,1,0
6,453,1,494,1,0
6,453,2,492,1,0
6,453,1,300,1,0
6,454,2,466,1,0
6,454,1,500,1,0
6,456,1,452,1,0
6,457,2,364,1,0
6,457,1,640,1,0
6,457,2,594,1,0
6,459,2,608,1,0
6,460,2,1534,1,0
6,460,1,980,1,0
6,464,2,868,1,0
6,464,1,594,1,0
